transaction_id,amount,failure_reason,attempt_number,root_cause,cause_category,nature,confidence,recommended_direction
TXN_005092,736.72,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005096,4248.21,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005101,5264.52,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005119,418.92,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_005128,1835.83,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005136,4854.71,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005137,1408.97,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005139,5983.43,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005144,2881.28,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005148,2649.25,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005149,4745.58,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005150,3170.79,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005158,2374.04,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005160,796.27,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005161,949.21,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005165,9852.19,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005166,2875.09,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005167,7569.43,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005169,1699.09,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005173,4086.52,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005175,1286.3,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005187,3084.86,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005200,2254.2,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005201,510.98,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005204,4004.87,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005205,1443.93,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005206,1639.5,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005211,943.84,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_005219,8559.66,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005223,1854.43,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005229,961.28,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005232,1921.28,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005233,1382.83,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005236,1957.31,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005243,969.75,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005245,3361.48,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005254,3134.71,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005256,2604.6,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005260,3017.34,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005261,4948.73,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005263,3192.88,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005264,901.41,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005267,5192.02,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005268,2403.55,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005269,829.05,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005271,1386.68,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005276,1853.8,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005277,1636.7,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005278,10886.22,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005280,492.06,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005281,1435.79,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005282,2713.73,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005287,648.26,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005289,3048.44,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005291,818.2,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005293,593.17,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005299,1452.77,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005300,1813.46,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005305,2202.35,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005307,1916.36,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005309,1032.03,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005313,1047.32,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005322,3834.6,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005324,1266.15,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005326,2159.68,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005327,10000.43,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005333,2210.31,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005334,4081.76,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005335,1919.65,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005336,2701.22,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005338,2484.63,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005340,2347.22,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005346,2172.69,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005347,1107.21,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_005348,2081.3,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_005351,2951.63,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005352,1151.97,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005363,4161.59,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005367,8057.53,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005368,7971.16,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005369,7065.06,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005374,2041.38,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005376,2255.27,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_005377,2037.99,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005379,1493.21,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005381,8785.51,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005382,2156.58,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005383,2403.17,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005384,6209.12,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005386,4632.93,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005390,2155.25,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005395,3208.0,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005396,324.84,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_005407,2534.72,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005410,3090.78,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005414,949.73,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005421,3091.87,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005426,2324.64,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005429,989.39,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005435,745.62,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005437,2515.04,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005440,1819.54,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005444,5107.07,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005449,1865.66,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_005456,7335.48,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005460,1537.59,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005462,967.54,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005477,8315.73,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005481,1884.07,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005483,8869.58,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005488,4210.38,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005491,3853.57,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005493,5407.44,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005495,2966.92,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005500,1496.97,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_005501,2437.44,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005504,1731.55,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005505,2001.47,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005510,5411.77,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005511,1927.45,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005513,3862.28,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005520,2319.01,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005521,1097.57,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005524,2529.19,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005527,1804.38,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005537,621.8,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005539,8850.55,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005542,3220.27,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005543,717.81,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005547,9240.52,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005548,1648.32,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_005555,764.34,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005558,1489.46,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005563,3069.01,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005566,738.48,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005567,1647.09,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_005571,4116.6,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005576,641.03,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005582,1920.32,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_005583,3316.83,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_005587,9337.19,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005588,852.44,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005590,1250.51,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005592,1995.72,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005597,4182.98,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_005599,10196.42,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_005600,8074.43,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_005604,548.2,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_005605,3354.67,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_005617,1425.23,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
