transaction_id,recovery_eligible,recovery_action,recovery_probability,recovered,recovered_amount,intervention_cost,recovery_time_minutes
TXN_008912,True,stop,0.6949,False,0.0,0.0,
TXN_008914,True,retry_later,0.5976,False,0.0,0.25,
TXN_008921,True,stop,0.716,False,0.0,0.0,
TXN_008927,True,retry_later,0.6154,True,731.53,0.25,44.0
TXN_008929,True,retry_later,0.7062,True,1390.02,0.25,96.0
TXN_008930,True,escalate,0.3804,True,3656.69,10.0,20.0
TXN_008931,True,retry_later,0.674,True,2797.05,0.25,179.0
TXN_008934,True,retry_now,0.8661,True,1440.51,0.5,50.0
TXN_008940,True,escalate,0.4183,False,0.0,10.0,
TXN_008943,True,escalate,0.212,True,9298.73,10.0,107.0
TXN_008945,True,stop,0.4622,False,0.0,0.0,
TXN_008946,True,stop,0.2888,False,0.0,0.0,
TXN_008947,True,retry_later,0.6131,False,0.0,0.25,
TXN_008949,True,retry_later,0.6771,True,1501.38,0.25,146.0
TXN_008950,True,retry_later,0.4807,False,0.0,0.25,
TXN_008951,True,stop,0.8207,False,0.0,0.0,
TXN_008953,True,retry_later,0.6827,False,0.0,0.25,
TXN_008955,True,retry_now,0.9168,True,2789.46,0.5,47.0
TXN_008957,True,retry_later,0.7387,False,0.0,0.25,
TXN_008968,True,retry_later,0.7766,True,1268.94,0.25,88.0
TXN_008969,True,retry_later,0.4894,True,1371.66,0.25,54.0
TXN_008970,True,escalate,0.431,True,2721.39,10.0,27.0
TXN_008977,True,retry_later,0.812,False,0.0,0.25,
TXN_008978,True,alternate_payment,0.4222,True,7408.42,0.3,114.0
TXN_008991,False,alternate_payment,0.1942,False,0.0,0.3,
TXN_008994,True,retry_now,0.9264,True,859.51,0.5,129.0
TXN_008997,False,alternate_payment,0.1839,False,0.0,0.3,
TXN_009000,False,alternate_payment,0.1725,False,0.0,0.3,
TXN_009006,True,escalate,0.2309,False,0.0,10.0,
TXN_009007,True,escalate,0.3889,True,7753.35,10.0,154.0
TXN_009010,True,escalate,0.385,False,0.0,10.0,
TXN_009012,False,alternate_payment,0.1479,False,0.0,0.3,
TXN_009013,True,retry_later,0.6486,False,0.0,0.25,
TXN_009018,True,retry_later,0.5658,True,4879.01,0.25,131.0
TXN_009019,True,send_reminder,0.5128,True,2613.05,0.1,6.0
TXN_009029,True,retry_later,0.7986,False,0.0,0.25,
TXN_009030,True,escalate,0.361,True,11787.1,10.0,7.0
TXN_009032,False,stop,0.0976,False,0.0,0.0,
TXN_009034,True,retry_later,0.7692,True,4327.43,0.25,15.0
TXN_009036,True,retry_later,0.7583,False,0.0,0.25,
TXN_009037,True,stop,0.6412,False,0.0,0.0,
TXN_009039,True,retry_later,0.4618,False,0.0,0.25,
TXN_009046,True,retry_later,0.5971,False,0.0,0.25,
TXN_009048,True,send_reminder,0.6179,True,413.23,0.1,65.0
TXN_009059,True,retry_later,0.512,False,0.0,0.25,
TXN_009066,True,retry_later,0.6113,True,4712.03,0.25,104.0
TXN_009069,True,stop,0.2471,False,0.0,0.0,
TXN_009071,True,escalate,0.4082,False,0.0,10.0,
TXN_009072,True,send_reminder,0.4692,True,1665.91,0.1,171.0
TXN_009074,True,retry_later,0.7855,True,4273.45,0.25,132.0
TXN_009077,True,retry_later,0.8491,True,2336.02,0.25,52.0
TXN_009078,True,escalate,0.2531,False,0.0,10.0,
TXN_009079,True,stop,0.5273,False,0.0,0.0,
TXN_009084,False,stop,0.03,False,0.0,0.0,
TXN_009085,True,retry_later,0.8349,True,2001.86,0.25,88.0
TXN_009100,True,retry_now,0.9227,False,0.0,0.5,
TXN_009101,True,retry_now,0.8762,True,1346.2,0.5,4.0
TXN_009102,True,escalate,0.3739,True,2341.72,10.0,125.0
TXN_009106,True,retry_later,0.6495,True,4696.87,0.25,157.0
TXN_009107,True,retry_later,0.5542,True,1265.63,0.25,105.0
TXN_009109,True,retry_later,0.7327,False,0.0,0.25,
TXN_009114,True,retry_later,0.5333,False,0.0,0.25,
TXN_009116,False,alternate_payment,0.0713,False,0.0,0.3,
TXN_009120,True,send_reminder,0.4683,True,1167.19,0.1,89.0
TXN_009123,True,escalate,0.2315,False,0.0,10.0,
TXN_009127,True,stop,0.6533,False,0.0,0.0,
TXN_009139,True,retry_now,0.9494,True,850.12,0.5,48.0
TXN_009140,True,send_reminder,0.5555,True,3039.86,0.1,44.0
TXN_009141,True,retry_later,0.4737,True,5551.12,0.25,124.0
TXN_009142,True,retry_later,0.7818,True,9026.23,0.25,29.0
TXN_009145,True,retry_now,0.8685,True,3584.91,0.5,175.0
TXN_009147,True,send_reminder,0.6682,True,2738.66,0.1,80.0
TXN_009151,True,retry_later,0.6227,True,7869.49,0.25,137.0
TXN_009156,True,retry_later,0.8336,True,1420.73,0.25,105.0
TXN_009164,True,retry_now,0.97,False,0.0,0.5,
TXN_009169,True,retry_later,0.5285,False,0.0,0.25,
TXN_009179,True,escalate,0.4484,True,1619.71,10.0,15.0
TXN_009188,True,send_reminder,0.5716,False,0.0,0.1,
TXN_009190,True,retry_now,0.9119,True,2256.51,0.5,136.0
TXN_009193,True,retry_later,0.7327,True,6254.03,0.25,84.0
TXN_009195,True,retry_later,0.8063,True,1038.55,0.25,132.0
TXN_009196,True,retry_later,0.4569,False,0.0,0.25,
TXN_009197,True,escalate,0.3374,True,1287.18,10.0,98.0
TXN_009200,True,retry_later,0.8361,True,1728.83,0.25,77.0
TXN_009204,True,retry_later,0.7005,True,8947.01,0.25,93.0
TXN_009208,True,escalate,0.391,True,768.38,10.0,50.0
TXN_009209,True,retry_later,0.7361,True,12275.48,0.25,114.0
TXN_009211,True,retry_later,0.8418,False,0.0,0.25,
TXN_009214,True,retry_later,0.4916,False,0.0,0.25,
TXN_009215,True,retry_later,0.803,True,7026.93,0.25,65.0
TXN_009217,False,stop,0.161,False,0.0,0.0,
TXN_009218,False,stop,0.1299,False,0.0,0.0,
TXN_009221,True,send_reminder,0.4717,True,1302.9,0.1,79.0
TXN_009222,True,send_reminder,0.5124,False,0.0,0.1,
TXN_009225,True,retry_later,0.5184,True,1606.02,0.25,116.0
TXN_009230,True,retry_later,0.7563,True,3846.87,0.25,77.0
TXN_009231,True,retry_now,0.8646,True,3223.85,0.5,51.0
TXN_009237,True,retry_later,0.6849,True,8456.44,0.25,64.0
TXN_009243,True,retry_later,0.5958,True,2123.77,0.25,153.0
TXN_009244,True,retry_now,0.9607,True,4398.34,0.5,159.0
TXN_009245,True,send_reminder,0.577,True,1087.38,0.1,127.0
TXN_009249,False,stop,0.03,False,0.0,0.0,
TXN_009251,True,retry_later,0.6811,True,3185.76,0.25,170.0
TXN_009253,True,send_reminder,0.4541,False,0.0,0.1,
TXN_009261,True,retry_later,0.6683,True,842.59,0.25,61.0
TXN_009267,True,retry_later,0.7941,False,0.0,0.25,
TXN_009269,True,retry_now,0.8549,True,2659.03,0.5,109.0
TXN_009273,True,retry_later,0.7136,True,17756.75,0.25,173.0
TXN_009280,True,alternate_payment,0.388,False,0.0,0.3,
TXN_009282,False,stop,0.0336,False,0.0,0.0,
TXN_009288,True,retry_later,0.6627,True,1199.46,0.25,161.0
TXN_009292,True,retry_now,0.8693,True,1315.53,0.5,110.0
TXN_009296,True,send_reminder,0.4595,True,5822.53,0.1,145.0
TXN_009298,True,retry_later,0.8359,True,1177.4,0.25,133.0
TXN_009306,True,escalate,0.3972,False,0.0,10.0,
TXN_009312,True,retry_now,0.9676,True,1241.67,0.5,175.0
TXN_009314,True,send_reminder,0.7477,True,2293.13,0.1,87.0
TXN_009315,True,retry_later,0.4613,False,0.0,0.25,
TXN_009316,True,retry_later,0.7132,True,13633.0,0.25,79.0
TXN_009318,True,retry_later,0.6532,True,1370.11,0.25,80.0
TXN_009322,True,retry_later,0.5416,True,4170.93,0.25,178.0
TXN_009335,True,send_reminder,0.4559,False,0.0,0.1,
TXN_009353,True,stop,0.2411,False,0.0,0.0,
TXN_009357,True,retry_now,0.97,True,1353.15,0.5,53.0
TXN_009358,True,send_reminder,0.4879,False,0.0,0.1,
TXN_009359,True,escalate,0.4228,False,0.0,10.0,
TXN_009360,True,alternate_payment,0.2225,False,0.0,0.3,
TXN_009364,True,retry_now,0.9251,False,0.0,0.5,
TXN_009365,True,escalate,0.3736,False,0.0,10.0,
TXN_009367,True,escalate,0.4483,True,286.01,10.0,144.0
TXN_009384,True,escalate,0.4239,True,360.11,10.0,147.0
TXN_009385,True,alternate_payment,0.388,False,0.0,0.3,
TXN_009387,True,retry_now,0.9297,True,2354.45,0.5,33.0
TXN_009391,False,stop,0.03,False,0.0,0.0,
TXN_009392,True,retry_later,0.4869,True,2110.48,0.25,2.0
TXN_009396,True,retry_now,0.9101,True,1846.89,0.5,109.0
TXN_009398,True,retry_later,0.6433,False,0.0,0.25,
TXN_009399,True,retry_later,0.7908,True,5690.25,0.25,61.0
TXN_009401,True,send_reminder,0.6545,False,0.0,0.1,
TXN_009402,True,escalate,0.348,True,2871.52,10.0,144.0
TXN_009406,True,retry_later,0.6246,False,0.0,0.25,
TXN_009407,True,send_reminder,0.806,True,6451.4,0.1,80.0
TXN_009408,True,retry_later,0.676,True,685.0,0.25,57.0
TXN_009414,True,send_reminder,0.5449,True,8723.54,0.1,122.0
TXN_009420,True,alternate_payment,0.2415,False,0.0,0.3,
TXN_009421,True,retry_later,0.4532,False,0.0,0.25,
TXN_009423,True,stop,0.2855,False,0.0,0.0,
TXN_009438,True,retry_later,0.7268,True,3926.91,0.25,144.0
TXN_009439,True,escalate,0.3988,True,9583.62,10.0,141.0
TXN_009444,True,retry_now,0.8643,True,1827.77,0.5,93.0
TXN_009445,True,alternate_payment,0.4062,False,0.0,0.3,
TXN_009446,True,escalate,0.4341,False,0.0,10.0,
TXN_009459,True,retry_later,0.7063,True,4361.87,0.25,146.0
TXN_009460,True,retry_later,0.7855,False,0.0,0.25,
TXN_009469,True,retry_later,0.7551,True,1977.56,0.25,61.0
TXN_009473,True,send_reminder,0.5082,True,1058.54,0.1,68.0
TXN_009474,True,retry_later,0.8204,True,10857.18,0.25,63.0
TXN_009476,True,escalate,0.3814,False,0.0,10.0,
TXN_009481,True,retry_later,0.5819,True,5047.15,0.25,101.0
TXN_009483,True,retry_later,0.4744,False,0.0,0.25,
TXN_009488,False,stop,0.1029,False,0.0,0.0,
TXN_009489,True,retry_later,0.6292,True,8155.65,0.25,1.0
TXN_009492,True,retry_now,0.9318,True,4402.92,0.5,42.0
TXN_009493,True,escalate,0.327,False,0.0,10.0,
TXN_009494,False,stop,0.1986,False,0.0,0.0,
TXN_009495,True,retry_now,0.874,True,1803.72,0.5,26.0
TXN_009496,False,alternate_payment,0.1916,True,3923.22,0.3,38.0
TXN_009498,True,send_reminder,0.5619,True,6787.16,0.1,180.0
TXN_009501,True,escalate,0.3167,False,0.0,10.0,
TXN_009502,True,retry_later,0.7464,True,3442.7,0.25,99.0
TXN_009509,True,retry_now,0.8866,True,767.08,0.5,107.0
TXN_009517,True,retry_later,0.6232,True,1814.54,0.25,56.0
TXN_009519,True,retry_later,0.4787,False,0.0,0.25,
TXN_009531,True,retry_now,0.9561,True,7095.02,0.5,14.0
TXN_009535,True,retry_later,0.6857,True,1036.49,0.25,56.0
TXN_009536,True,retry_later,0.5574,True,5816.99,0.25,61.0
TXN_009542,True,escalate,0.3221,False,0.0,10.0,
TXN_009543,True,alternate_payment,0.3438,False,0.0,0.3,
TXN_009548,True,alternate_payment,0.3792,False,0.0,0.3,
TXN_009550,True,stop,0.3463,False,0.0,0.0,
TXN_009552,True,send_reminder,0.5105,True,2526.27,0.1,57.0
TXN_009553,True,retry_later,0.564,True,1452.06,0.25,151.0
TXN_009558,True,escalate,0.4386,False,0.0,10.0,
TXN_009559,True,retry_now,0.9601,False,0.0,0.5,
TXN_009562,True,retry_later,0.7604,True,1364.31,0.25,14.0
TXN_009564,True,send_reminder,0.6632,True,12024.56,0.1,155.0
TXN_009569,True,retry_later,0.8365,True,4829.45,0.25,142.0
TXN_009571,True,retry_later,0.6959,True,9232.03,0.25,116.0
TXN_009572,True,alternate_payment,0.248,False,0.0,0.3,
TXN_009576,True,retry_now,0.8807,True,1478.52,0.5,130.0
TXN_009578,True,retry_later,0.6043,True,1578.3,0.25,152.0
TXN_009582,True,retry_later,0.7705,True,998.53,0.25,38.0
TXN_009586,True,retry_later,0.7234,True,4898.35,0.25,63.0
TXN_009589,True,retry_later,0.6474,True,3294.22,0.25,173.0
TXN_009590,True,alternate_payment,0.5055,False,0.0,0.3,
TXN_009593,True,escalate,0.376,True,1228.09,10.0,120.0
TXN_009595,True,send_reminder,0.6403,True,1240.45,0.1,144.0
TXN_009596,True,retry_later,0.8106,False,0.0,0.25,
TXN_009598,True,retry_now,0.9155,True,2721.8,0.5,40.0
TXN_009603,True,retry_later,0.6343,False,0.0,0.25,
TXN_009606,True,send_reminder,0.4849,True,650.88,0.1,36.0
TXN_009608,True,retry_now,0.8608,True,2966.65,0.5,128.0
TXN_009614,True,escalate,0.2866,True,6665.83,10.0,104.0
TXN_009615,True,retry_later,0.7085,False,0.0,0.25,
TXN_009616,False,stop,0.0953,False,0.0,0.0,
TXN_009621,True,retry_later,0.7993,True,2133.43,0.25,175.0
TXN_009622,True,retry_now,0.9621,True,2264.08,0.5,164.0
TXN_009628,True,retry_later,0.4594,True,1462.37,0.25,39.0
TXN_009631,True,escalate,0.3973,False,0.0,10.0,
TXN_009633,True,retry_later,0.8072,True,10097.36,0.25,43.0
TXN_009634,True,retry_later,0.5614,False,0.0,0.25,
TXN_009636,True,retry_later,0.6544,True,1822.48,0.25,83.0
TXN_009637,True,escalate,0.3964,True,2139.63,10.0,92.0
TXN_009642,True,escalate,0.2351,True,4470.76,10.0,20.0
TXN_009645,True,retry_now,0.9559,True,3234.5,0.5,47.0
TXN_009647,True,send_reminder,0.5411,True,2450.55,0.1,154.0
TXN_009649,True,escalate,0.3032,True,512.14,10.0,103.0
TXN_009661,True,alternate_payment,0.2918,False,0.0,0.3,
TXN_009662,False,alternate_payment,0.03,False,0.0,0.3,
TXN_009680,True,retry_later,0.7989,True,6308.42,0.25,121.0
TXN_009681,True,retry_later,0.789,True,7100.76,0.25,28.0
TXN_009685,True,retry_later,0.7106,False,0.0,0.25,
TXN_009687,True,retry_later,0.6208,True,5075.28,0.25,42.0
TXN_009689,True,retry_later,0.6037,True,2971.87,0.25,179.0
TXN_009691,True,alternate_payment,0.4516,True,887.94,0.3,162.0
TXN_009693,True,escalate,0.2412,False,0.0,10.0,
TXN_009696,True,retry_later,0.4935,True,3700.2,0.25,123.0
TXN_009697,True,retry_later,0.694,True,3838.53,0.25,73.0
TXN_009703,True,retry_later,0.6179,False,0.0,0.25,
TXN_009704,True,retry_later,0.6156,True,6994.5,0.25,41.0
TXN_009709,True,retry_later,0.5764,True,1992.38,0.25,127.0
TXN_009715,True,escalate,0.3475,True,2045.81,10.0,67.0
TXN_009717,True,retry_now,0.9211,False,0.0,0.5,
TXN_009718,True,retry_later,0.6887,True,2824.45,0.25,62.0
TXN_009721,True,retry_later,0.8263,True,966.47,0.25,79.0
TXN_009722,True,escalate,0.3444,False,0.0,10.0,
TXN_009723,False,alternate_payment,0.1518,False,0.0,0.3,
TXN_009729,True,escalate,0.3507,False,0.0,10.0,
TXN_009730,True,escalate,0.3091,True,6489.38,10.0,103.0
TXN_009732,True,escalate,0.4119,False,0.0,10.0,
TXN_009736,True,stop,0.6181,False,0.0,0.0,
TXN_009737,True,send_reminder,0.4623,False,0.0,0.1,
TXN_009740,True,escalate,0.2658,False,0.0,10.0,
TXN_009741,True,send_reminder,0.7705,False,0.0,0.1,
TXN_009747,True,retry_later,0.7151,False,0.0,0.25,
TXN_009752,True,retry_later,0.6599,True,14557.72,0.25,88.0
TXN_009753,True,escalate,0.2619,False,0.0,10.0,
TXN_009757,True,send_reminder,0.7645,False,0.0,0.1,
TXN_009758,True,retry_later,0.4878,True,1393.96,0.25,142.0
TXN_009759,True,retry_later,0.4787,False,0.0,0.25,
TXN_009762,True,send_reminder,0.5984,False,0.0,0.1,
TXN_009771,True,retry_now,0.8998,True,5557.81,0.5,43.0
TXN_009772,True,alternate_payment,0.24,False,0.0,0.3,
TXN_009773,True,retry_now,0.8823,False,0.0,0.5,
TXN_009774,True,escalate,0.44,True,358.34,10.0,47.0
TXN_009777,True,send_reminder,0.693,True,2897.57,0.1,77.0
TXN_009780,True,send_reminder,0.7257,True,4010.8,0.1,59.0
TXN_009790,False,stop,0.1987,False,0.0,0.0,
TXN_009791,True,escalate,0.4027,True,1253.37,10.0,32.0
TXN_009795,True,escalate,0.3707,False,0.0,10.0,
TXN_009800,True,retry_later,0.5349,False,0.0,0.25,
TXN_009801,True,retry_later,0.5558,True,1680.95,0.25,161.0
TXN_009802,True,retry_later,0.6598,False,0.0,0.25,
TXN_009807,True,retry_later,0.693,True,3820.84,0.25,144.0
TXN_009812,True,retry_later,0.8045,True,1835.03,0.25,108.0
TXN_009814,True,retry_later,0.8048,True,4493.41,0.25,12.0
TXN_009815,True,retry_now,0.871,False,0.0,0.5,
TXN_009817,True,retry_later,0.7811,False,0.0,0.25,
TXN_009823,True,escalate,0.3626,False,0.0,10.0,
TXN_009829,True,stop,0.4515,False,0.0,0.0,
TXN_009831,True,escalate,0.3675,False,0.0,10.0,
TXN_009832,True,retry_later,0.6251,False,0.0,0.25,
TXN_009835,True,retry_later,0.8258,True,2015.01,0.25,17.0
TXN_009838,True,retry_later,0.7586,True,653.79,0.25,99.0
TXN_009841,True,retry_later,0.8332,False,0.0,0.25,
TXN_009845,True,send_reminder,0.48,False,0.0,0.1,
TXN_009848,True,send_reminder,0.5319,True,2667.43,0.1,56.0
TXN_009849,True,retry_now,0.9335,True,6187.72,0.5,129.0
TXN_009850,True,retry_later,0.5829,False,0.0,0.25,
TXN_009853,True,retry_later,0.4982,False,0.0,0.25,
TXN_009854,True,retry_later,0.8356,False,0.0,0.25,
TXN_009857,True,alternate_payment,0.3647,True,433.23,0.3,13.0
TXN_009860,True,retry_later,0.6321,False,0.0,0.25,
TXN_009861,True,escalate,0.4399,True,376.62,10.0,51.0
TXN_009863,True,escalate,0.3025,False,0.0,10.0,
TXN_009865,True,retry_later,0.4839,False,0.0,0.25,
TXN_009866,True,escalate,0.3424,False,0.0,10.0,
TXN_009871,True,retry_later,0.7816,True,2359.11,0.25,63.0
TXN_009873,True,retry_now,0.8878,False,0.0,0.5,
TXN_009874,True,send_reminder,0.5342,False,0.0,0.1,
TXN_009877,True,retry_later,0.5382,True,2169.52,0.25,67.0
TXN_009878,True,escalate,0.3254,False,0.0,10.0,
TXN_009880,True,escalate,0.38,True,5439.79,10.0,1.0
TXN_009882,True,retry_later,0.7181,True,1832.15,0.25,17.0
TXN_009895,True,retry_now,0.97,True,1185.21,0.5,86.0
TXN_009897,True,escalate,0.3968,True,550.48,10.0,71.0
TXN_009898,True,retry_later,0.8375,True,2963.04,0.25,119.0
TXN_009899,True,retry_later,0.6849,True,740.71,0.25,147.0
TXN_009902,True,alternate_payment,0.3984,False,0.0,0.3,
TXN_009910,True,retry_later,0.6347,True,3573.46,0.25,169.0
TXN_009912,True,send_reminder,0.4699,False,0.0,0.1,
TXN_009915,True,retry_now,0.9021,True,2381.59,0.5,42.0
TXN_009917,True,retry_now,0.9243,True,3563.71,0.5,23.0
TXN_009919,True,escalate,0.2332,False,0.0,10.0,
TXN_009921,True,retry_later,0.7257,True,2533.87,0.25,10.0
TXN_009922,True,stop,0.7459,False,0.0,0.0,
TXN_009924,True,retry_now,0.9442,True,3461.35,0.5,23.0
TXN_009926,True,send_reminder,0.6374,True,2259.53,0.1,13.0
TXN_009931,True,retry_later,0.6398,True,2035.8,0.25,7.0
TXN_009941,False,alternate_payment,0.1158,False,0.0,0.3,
TXN_009942,True,escalate,0.4494,False,0.0,10.0,
TXN_009943,True,retry_now,0.8847,False,0.0,0.5,
TXN_009947,True,retry_later,0.6688,False,0.0,0.25,
TXN_009950,True,escalate,0.392,False,0.0,10.0,
TXN_009955,True,send_reminder,0.5842,False,0.0,0.1,
TXN_009956,True,retry_now,0.97,True,3907.25,0.5,12.0
TXN_009962,True,escalate,0.3709,False,0.0,10.0,
TXN_009963,True,send_reminder,0.4553,False,0.0,0.1,
TXN_009966,True,retry_now,0.8714,True,6852.3,0.5,5.0
TXN_009967,True,escalate,0.2642,False,0.0,10.0,
TXN_009970,True,escalate,0.25,False,0.0,10.0,
TXN_009973,True,escalate,0.21,True,2325.7,10.0,120.0
TXN_009975,True,escalate,0.2212,True,411.0,10.0,10.0
TXN_009981,True,escalate,0.2965,True,646.82,10.0,103.0
TXN_009983,True,retry_later,0.7566,False,0.0,0.25,
TXN_009987,True,escalate,0.3599,False,0.0,10.0,
TXN_009988,True,escalate,0.4402,True,1341.5,10.0,30.0
TXN_009994,True,escalate,0.3151,False,0.0,10.0,
TXN_009995,True,retry_later,0.7145,False,0.0,0.25,
TXN_009997,True,retry_later,0.6314,False,0.0,0.25,
