transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,cause_nature,root_cause_confidence,recovery_direction,recovery_probability,decision,decision_confidence,status,recovered_amount,escalation_required,escalation_reason,action_count
TXN_005605,3354.67,bank_timeout,1,0.5367,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7434,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005617,1425.23,bank_timeout,1,0.4625,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7335,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005618,696.75,bank_timeout,1,0.4865,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7595,retry_now,0.9,recovered,696.75,False,,6
TXN_005621,1328.97,bank_timeout,1,0.6437,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8278,retry_now,0.9,recovered,1328.97,False,,6
TXN_005622,2708.09,insufficient_funds,1,0.5823,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.326,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005627,5410.7,insufficient_funds,1,0.4784,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2966,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005630,2910.71,insufficient_funds,1,0.516,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3433,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005632,1138.61,insufficient_funds,1,0.4535,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.209,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005633,2277.94,network_error,1,0.6347,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8815,retry_now,0.9,recovered,2277.94,False,,6
TXN_005636,1099.04,expired_card,1,0.5972,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3448,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005638,1704.24,bank_timeout,1,0.4392,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6805,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005639,2637.02,expired_card,2,0.3411,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.0621,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005644,2922.56,bank_timeout,2,0.654,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.7304,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005647,1541.34,bank_timeout,2,0.503,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.5061,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005649,2100.93,insufficient_funds,2,0.532,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.1504,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005659,3180.18,network_error,1,0.5706,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6791,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005665,2792.2,bank_timeout,2,0.4931,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.3866,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_005666,3590.43,bank_timeout,1,0.6038,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.806,retry_now,0.9,recovered,3590.43,False,,6
TXN_005667,4438.35,bank_timeout,1,0.7194,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8746,retry_now,0.9,recovered,4438.35,False,,6
TXN_005669,7624.81,bank_timeout,2,0.4747,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4146,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_005673,734.62,bank_timeout,1,0.6397,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8624,retry_now,0.9,recovered,734.62,False,,6
TXN_005676,3279.38,insufficient_funds,1,0.6705,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4231,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005678,1522.44,bank_timeout,3,0.5113,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate,0.4221,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_005684,2767.55,bank_timeout,3,0.5259,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate,0.3066,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_005687,1091.98,expired_card,1,0.5872,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3229,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005689,1291.33,network_error,1,0.5377,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7142,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005690,5550.93,insufficient_funds,2,0.5804,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2014,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005691,2217.8,bank_declined,1,0.5534,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4642,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005693,2380.32,bank_timeout,2,0.5433,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6027,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005694,4278.93,network_error,1,0.7001,CRITICAL,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.848,retry_now,0.9,recovered,4278.93,False,,6
TXN_005698,4325.09,network_error,1,0.6154,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.729,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005702,10345.77,bank_timeout,1,0.6131,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7727,retry_now,0.9,recovered,10345.77,False,,6
TXN_005706,2373.32,bank_timeout,1,0.6156,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7965,retry_now,0.9,recovered,2373.32,False,,6
TXN_005707,3815.99,authentication_failure,2,0.3597,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.1413,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_005710,9771.58,network_error,1,0.6701,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8257,retry_now,0.9,recovered,9771.58,False,,6
TXN_005711,2660.34,bank_declined,1,0.6768,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6404,alternate_payment,0.92,recovered,2660.34,False,,6
TXN_005712,3083.19,bank_timeout,1,0.7104,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8882,retry_now,0.9,recovered,3083.19,False,,6
TXN_005713,3083.24,bank_timeout,1,0.5347,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7112,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005714,4890.45,insufficient_funds,1,0.6417,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4378,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005715,1116.16,network_error,1,0.6571,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8311,retry_now,0.9,recovered,1116.16,False,,6
TXN_005716,501.09,bank_declined,2,0.572,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3373,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005718,1256.32,authentication_failure,3,0.3641,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action,0.0779,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_005723,2237.64,bank_declined,1,0.6284,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6256,alternate_payment,0.92,recovered,2237.64,False,,6
TXN_005729,7687.43,insufficient_funds,2,0.5516,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2217,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005738,4547.07,bank_timeout,1,0.7035,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8576,retry_now,0.9,recovered,4547.07,False,,6
TXN_005743,3310.97,bank_declined,1,0.65,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5962,alternate_payment,0.92,recovered,3310.97,False,,6
TXN_005752,3394.41,network_error,1,0.6047,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.74,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005753,551.9,network_error,1,0.5478,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.718,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005754,445.2,insufficient_funds,1,0.6141,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3993,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005755,3033.12,bank_declined,1,0.4823,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3626,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005756,2687.88,bank_timeout,2,0.5355,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6451,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005760,3041.18,network_error,1,0.5397,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6332,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005764,1662.09,insufficient_funds,1,0.6248,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3956,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005766,2354.22,bank_declined,1,0.6152,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5575,alternate_payment,0.92,recovered,2354.22,False,,6
TXN_005770,6596.28,network_error,1,0.6821,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8317,retry_now,0.9,recovered,6596.28,False,,6
TXN_005772,9247.55,expired_card,1,0.5173,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1912,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005773,7031.55,network_error,1,0.6987,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8153,retry_now,0.9,recovered,7031.55,False,,6
TXN_005777,2215.39,bank_timeout,2,0.6254,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6377,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005780,360.37,authentication_failure,1,0.5229,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5476,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_005781,5342.28,bank_declined,2,0.52,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2588,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005784,10703.15,authentication_failure,2,0.598,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3167,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_005787,5561.84,authentication_failure,2,0.6051,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2825,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_005791,1267.11,network_error,1,0.5755,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7245,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005795,4662.97,bank_declined,1,0.5165,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3655,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005798,4703.75,network_error,3,0.4678,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate,0.2256,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_005803,3174.53,bank_declined,1,0.4976,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3265,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005805,1548.28,network_error,1,0.5497,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6686,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005807,4175.61,authentication_failure,1,0.6886,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6072,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_005809,472.11,bank_timeout,1,0.6503,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8597,retry_now,0.9,recovered,472.11,False,,6
TXN_005813,1729.62,bank_timeout,2,0.4883,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4013,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_005816,1541.2,bank_declined,1,0.6268,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.537,alternate_payment,0.92,recovered,1541.2,False,,6
TXN_005824,3690.29,bank_declined,1,0.5037,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4354,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005831,1240.86,authentication_failure,1,0.6353,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.589,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_005832,4458.43,bank_declined,1,0.4414,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3562,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005835,790.47,bank_declined,1,0.561,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5009,alternate_payment,0.92,recovered,790.47,False,,6
TXN_005847,2650.48,authentication_failure,1,0.664,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5924,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_005848,1120.73,network_error,2,0.5155,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5229,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005849,3849.92,bank_timeout,1,0.6051,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7644,retry_now,0.9,recovered,3849.92,False,,6
TXN_005860,2703.61,bank_timeout,2,0.601,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6271,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005864,3379.48,bank_declined,1,0.4889,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3675,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005870,2823.51,network_error,1,0.595,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.757,retry_now,0.9,recovered,2823.51,False,,6
TXN_005875,1223.47,network_error,1,0.6925,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8554,retry_now,0.9,recovered,1223.47,False,,6
TXN_005877,2257.81,bank_declined,2,0.4541,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.1628,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005878,1402.97,authentication_failure,2,0.5244,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2806,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_005881,8082.89,network_error,1,0.5979,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7711,retry_now,0.9,recovered,8082.89,False,,6
TXN_005885,3015.69,network_error,1,0.7035,CRITICAL,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8207,retry_now,0.9,recovered,3015.69,False,,6
TXN_005888,3646.49,bank_declined,1,0.5737,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.496,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005889,3140.0,expired_card,1,0.6525,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.4208,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005890,5995.36,expired_card,1,0.4741,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1789,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_005896,559.18,bank_timeout,2,0.6052,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.7031,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_005898,2341.24,bank_declined,1,0.5301,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5593,alternate_payment,0.92,recovered,2341.24,False,,6
TXN_005905,1164.51,insufficient_funds,1,0.559,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4012,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_005912,1073.75,bank_declined,1,0.483,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4173,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
